contig,contig_length,nr_genes,ratio_same_orientation,ID_general_avg,ID_general_std,gene_density,gene_length,ID_Q1,ID_Q3,rbs_ratio
contig_291,27531,37,0.7222222222222222,188.41666666666666,244.7661440595447,0.733536740401729,545.8108108108108,0.0,332.5,0.5675675675675675
contig_292,6020,6,0.4,588.6,427.04313599448005,0.5102990033222591,512.0,271.0,1037.0,0.5
contig_293,50342,50,0.7346938775510204,196.0,225.76681124829773,0.7999880815223869,805.46,21.0,314.0,0.74
contig_294,8015,17,0.75,149.9375,198.78049097874268,0.6970679975046787,328.6470588235294,42.75,149.5,0.5882352941176471
contig_295,5802,9,0.5,75.875,89.02869972654885,0.8779731127197518,566.0,0.0,167.25,0.7777777777777778
contig_296,5438,10,0.5555555555555556,262.55555555555554,398.1647093885508,0.5134240529606473,279.2,3.0,256.0,1.0
contig_297,7440,10,0.4444444444444444,141.66666666666666,109.28555866780081,0.8143817204301075,605.9,16.0,200.0,0.7
contig_298,12834,19,0.6666666666666666,301.5,354.9892408385233,0.5534517687392863,373.8421052631579,36.25,406.5,0.5789473684210527
contig_299,11955,25,0.6666666666666666,87.54166666666667,131.87967342956568,0.8626516102049352,412.52,0.0,153.0,0.6
contig_30,16325,22,0.9047619047619048,237.33333333333334,326.36327018674166,0.6442266462480858,478.04545454545456,19.0,350.0,0.31818181818181823
contig_300,36036,37,0.6944444444444444,550.6388888888889,631.5380323190616,0.44103119103119104,429.5405405405405,137.75,776.25,0.8108108108108107
contig_301,17334,17,0.625,333.0,273.8571708025919,0.5524979808468905,563.3529411764706,28.25,526.75,0.47058823529411764
contig_302,29543,32,0.7741935483870968,221.83870967741936,220.667915257614,0.7451849845987205,687.96875,24.5,327.0,0.6875
contig_303,10206,16,0.6,226.66666666666666,340.3409401696416,0.6086615716245346,388.25,17.5,208.5,0.75
contig_305,17598,27,0.7307692307692307,141.19230769230768,118.28844121656091,0.7942379815888169,517.6666666666666,37.25,243.75,0.7407407407407407
contig_306,21985,34,0.696969696969697,206.0,180.52213832170952,0.6825108028201046,441.3235294117647,29.0,383.0,0.8235294117647058
contig_307,16528,22,0.9523809523809523,124.52380952380952,156.65297378285337,0.840513068731849,631.4545454545455,0.0,189.0,0.40909090909090906
contig_308,42802,61,0.6833333333333333,156.71666666666667,212.1562389424884,0.7765758609410776,544.9016393442623,7.75,210.0,0.11475409836065575
contig_31,7864,13,0.75,79.08333333333333,79.47898918721992,0.8666073245167853,524.2307692307693,0.0,132.5,0.46153846153846156
contig_310,7275,10,0.5555555555555556,185.33333333333334,104.1345283755585,0.6864604810996564,499.4,109.0,210.0,0.8
contig_311,12117,15,0.5714285714285714,277.2857142857143,317.07399509790605,0.6796236692250557,549.0,37.25,461.0,0.2666666666666667
contig_312,13893,30,0.7931034482758621,83.51724137931035,122.79829850827716,0.8350248326495358,386.7,2.0,108.0,0.8666666666666667
contig_313,9233,14,0.6923076923076923,152.3846153846154,103.82421420661609,0.785118596339218,517.7857142857143,88.0,212.0,0.4285714285714286
contig_314,18143,20,0.5789473684210527,242.89473684210526,266.9332451020671,0.7307501515736097,662.9,2.5,463.5,0.65
contig_315,16427,27,0.7692307692307693,212.80769230769232,251.62090215712777,0.6512449016862483,396.22222222222223,38.5,319.5,0.7777777777777778
contig_316,10938,20,0.42105263157894735,84.6842105263158,104.27950933180495,0.8596635582373378,470.15,6.0,136.0,0.44999999999999996
contig_317,39727,59,0.7413793103448276,170.51724137931035,215.03329665019805,0.7575955899010748,510.1186440677966,18.0,213.25,0.5423728813559322
contig_318,13559,23,0.6818181818181818,197.6818181818182,181.18056948892334,0.6724684711261892,396.4347826086956,30.75,340.75,0.7391304347826086
contig_32,6796,9,0.875,302.75,553.7616251601405,0.6484696880517952,489.6666666666667,18.75,237.25,0.0
contig_320,79492,100,0.7777777777777778,148.03030303030303,196.33652076156557,0.8185603582750466,650.69,9.0,212.5,0.74
contig_321,12897,15,0.7142857142857143,276.92857142857144,558.0154202024111,0.6673645033728774,573.8,0.0,304.25,0.0
contig_322,17435,27,0.7307692307692307,162.8846153846154,192.99348871500956,0.7607112130771436,491.22222222222223,2.5,303.5,0.7407407407407407
contig_323,18400,25,0.7916666666666666,214.95833333333334,269.70794067637104,0.7308695652173913,537.92,0.0,326.5,0.56
contig_324,40531,55,0.6481481481481481,123.66666666666667,166.92568761333646,0.8437739014581431,621.8,0.0,136.5,0.0
contig_325,9622,17,0.5625,139.0,135.3610911599046,0.7851797963001454,444.4117647058824,6.0,220.5,0.7647058823529411
contig_326,8585,17,0.75,92.625,145.69869379991025,0.8366919044845661,422.52941176470586,13.5,105.75,0.6470588235294117
contig_327,33194,33,0.5625,225.25,245.12815525761212,0.7852021449659577,789.8181818181819,45.5,335.25,0.7272727272727273
contig_328,8535,16,0.7333333333333333,163.46666666666667,187.09921313451736,0.7134153485647334,380.5625,3.5,299.0,0.0
contig_329,10429,14,0.7692307692307693,305.53846153846155,266.8752561907227,0.6099338383354109,454.35714285714283,47.0,551.0,0.5
contig_33,12124,16,0.8,255.8,350.02137077612844,0.6922632794457275,524.5625,10.5,240.5,0.625
contig_330,22882,40,0.717948717948718,171.33333333333334,206.9842473051479,0.6606065903330128,377.9,19.0,232.0,0.6
contig_331,10024,18,0.7647058823529411,146.94117647058823,195.2532203811352,0.7320430965682362,407.6666666666667,0.0,247.0,0.8888888888888888
contig_332,17472,29,0.7142857142857143,225.57142857142858,262.7924804006044,0.6192193223443223,373.0689655172414,19.5,339.75,0.5517241379310345
contig_333,32168,45,0.5454545454545454,173.75,246.97424644908003,0.7580203929370803,541.8666666666667,20.0,236.0,0.7777777777777778
contig_334,5941,7,0.6666666666666666,178.5,172.5115938132855,0.7264770240700219,616.5714285714286,57.5,211.75,0.4285714285714286
contig_335,34447,45,0.8181818181818182,158.27272727272728,172.90175397874256,0.8034081342352019,615.0,5.5,265.25,0.6888888888888889
contig_336,5018,7,0.5,227.16666666666666,115.2120026540445,0.6909127142287764,495.2857142857143,129.25,305.25,1.0
contig_337,19453,26,0.68,229.92,221.2882138750277,0.6918727188608441,517.6538461538462,73.0,309.0,0.7692307692307692
contig_338,5905,10,0.3333333333333333,140.77777777777777,160.5758925989534,0.733446232006774,433.1,70.0,94.0,0.0
contig_339,9381,16,0.7333333333333333,159.53333333333333,250.2014832534416,0.7450165227587677,436.8125,14.0,144.0,0.0
contig_34,7602,10,0.7777777777777778,110.66666666666667,97.25224933131366,0.8487240199947382,645.2,11.0,173.0,0.8
contig_340,23187,26,0.64,222.92,305.96325531017607,0.7135895113641264,636.3846153846154,0.0,287.0,0.5384615384615384
contig_341,11002,17,0.9375,254.75,310.4535995925961,0.5331757862206872,345.05882352941177,9.75,256.25,0.7647058823529411
contig_342,33106,44,0.6744186046511628,193.7674418604651,217.08564778642383,0.7571437201715701,569.6818181818181,33.5,238.5,0.75
contig_343,6287,11,0.7,160.8,190.09039954716283,0.7669794814696994,438.3636363636364,0.0,272.5,0.7272727272727273
contig_344,38823,42,0.6585365853658537,297.3658536585366,347.72211754380726,0.6912139710996059,638.9285714285714,14.0,450.0,0.7857142857142857
contig_345,12254,13,0.9166666666666666,277.5,343.08368755548065,0.6518687775420271,614.4615384615385,18.0,398.25,0.8461538461538461
contig_346,11533,20,0.7894736842105263,186.1578947368421,204.63015756491407,0.6881123731899765,396.8,2.5,306.5,0.5
contig_347,13107,15,0.5714285714285714,435.2142857142857,436.68854193012805,0.5088120851453422,444.6,153.25,476.25,0.6
contig_348,16056,25,0.8333333333333334,188.125,270.5528772255065,0.7198555057299452,462.32,13.25,255.0,0.19999999999999996
contig_349,9915,17,0.8125,138.25,279.8969676505982,0.7235501765002521,422.0,9.0,97.5,0.4117647058823529
contig_35,17272,22,0.6190476190476191,285.57142857142856,290.44769571401014,0.6351320055581288,498.6363636363636,117.0,317.0,0.40909090909090906
contig_350,23765,31,0.5333333333333333,178.93333333333334,189.07404781078642,0.7823690300862614,599.7741935483871,40.0,277.5,0.7741935483870968
contig_351,41769,64,0.7619047619047619,135.6984126984127,150.39510238992924,0.7768201297613062,506.984375,19.0,208.5,0.59375
contig_352,10291,15,0.6428571428571429,369.14285714285717,499.77035542663526,0.4693421436206394,322.0,20.0,598.0,0.7333333333333334
contig_353,10064,17,0.9375,165.6875,195.87136044799914,0.7456279809220986,441.4117647058824,15.5,286.75,0.23529411764705888
contig_354,36598,65,0.765625,143.234375,211.41493133967472,0.7558063282146565,425.55384615384617,0.0,196.25,0.8
contig_355,59097,67,0.6363636363636364,253.33333333333334,352.14160088053654,0.726263600521177,640.5970149253732,4.75,308.5,0.8059701492537313
contig_356,7570,8,0.5714285714285714,468.57142857142856,393.9451945722027,0.5129458388375165,485.375,146.0,811.0,0.75
contig_358,13222,26,0.64,107.48,120.32094414523183,0.82143397368023,417.7307692307692,0.0,163.0,0.5
contig_359,6751,11,0.9,274.9,354.99477460943,0.5738409124574138,352.1818181818182,42.0,473.25,0.9090909090909091
contig_36,5344,6,0.4,321.6,311.5860073880084,0.6714071856287425,598.0,77.0,580.0,0.33333333333333337
contig_360,14431,20,0.42105263157894735,108.15789473684211,148.01289529806257,0.8578061118425612,618.95,8.0,144.0,0.75
contig_361,8842,14,0.38461538461538464,287.3076923076923,312.0232695009447,0.5813164442433838,367.14285714285717,71.0,416.0,0.5714285714285714
contig_362,51738,92,0.7802197802197802,185.6813186813187,280.96767164239947,0.6834821601144226,384.3695652173913,0.0,223.0,0.6521739130434783
contig_363,13240,20,0.7368421052631579,187.1578947368421,234.89958955799656,0.7319486404833837,484.55,30.0,275.5,0.65
contig_364,12962,17,0.875,75.375,117.61795940671645,0.8742478012652368,666.5882352941177,0.0,125.0,0.5294117647058824
contig_366,8288,16,0.6,122.06666666666666,121.08920495054691,0.7766650579150579,402.3125,8.5,186.0,0.6875
contig_367,6589,8,0.8571428571428571,146.28571428571428,256.2296482709627,0.6348459553801791,522.875,11.5,92.0,0.0
contig_368,5452,7,0.8333333333333334,94.66666666666667,92.28699198093352,0.8994864269992663,700.5714285714286,44.5,114.75,0.0
contig_369,11893,23,0.7272727272727273,228.95454545454547,346.70690756324154,0.5686538299840243,294.04347826086956,24.25,275.75,0.0
contig_37,12473,12,0.7272727272727273,181.54545454545453,162.17351181337938,0.784815200833801,815.75,38.5,234.0,0.08333333333333337
contig_370,49444,86,0.6941176470588235,149.4,221.7654935233321,0.7567551168999271,435.0813953488372,0.0,231.0,0.7325581395348837
contig_371,10311,6,0.8,662.6,619.5755321185626,0.48676171079429736,836.5,199.0,736.0,0.16666666666666663
contig_372,78065,87,0.6162790697674418,236.8372093023256,317.95300444259436,0.7330045474924742,657.7241379310345,15.5,309.5,0.7241379310344828
contig_373,20497,35,0.6470588235294118,75.82352941176471,86.75810543189316,0.8663706883934235,507.37142857142857,1.25,137.25,0.5714285714285714
contig_374,54624,64,0.8412698412698413,228.5873015873016,272.02921382102267,0.7307044522554189,623.65625,37.5,318.5,0.796875
contig_375,46818,63,0.7096774193548387,121.40322580645162,165.48447541234012,0.8498013584518774,631.5238095238095,0.0,165.0,0.6190476190476191
contig_377,50460,81,0.6375,126.8,185.19809664248712,0.8067181926278241,502.55555555555554,0.0,158.25,0.0
contig_378,8235,9,0.625,282.25,247.7648835085392,0.6950819672131148,636.0,110.25,356.5,0.7777777777777778
contig_379,19873,33,0.8125,159.90625,176.50395876845795,0.7122226135963368,428.90909090909093,26.75,220.75,0.5757575757575757
contig_38,18352,27,0.8076923076923077,154.26923076923077,254.89704674215005,0.7831843940714909,532.3333333333334,0.0,208.75,0.7037037037037037
contig_381,22511,27,0.6923076923076923,221.0,242.3941481903453,0.710852472124739,592.6666666666666,12.75,302.75,0.7037037037037037
contig_382,10988,14,0.46153846153846156,458.6923076923077,315.44361549445415,0.45686203130688025,358.57142857142856,208.0,866.0,0.5714285714285714
contig_383,8398,16,0.5333333333333333,123.73333333333333,127.91114971816265,0.782567277923315,410.75,7.0,206.5,0.25
contig_386,9487,19,0.7777777777777778,126.16666666666667,162.18002685630285,0.7335300938125856,366.2631578947368,3.5,238.5,0.0
contig_387,22981,33,0.84375,116.21875,172.44813248753232,0.8319481310647927,579.3636363636364,0.0,122.5,0.8787878787878788
contig_388,27354,31,0.7333333333333333,271.96666666666664,324.12389435043025,0.7015427359801126,619.0322580645161,16.0,364.5,0.5806451612903225
contig_389,6935,14,0.7692307692307693,44.15384615384615,44.15331010127562,0.9228550829127613,457.14285714285717,9.0,88.0,0.0
contig_39,12592,21,0.9,89.15,122.32999427777311,0.8695997458703939,521.4285714285714,0.0,139.0,0.8095238095238095
contig_390,19588,30,0.7586206896551724,133.72413793103448,207.35824348575636,0.8120277721053706,530.2,0.0,143.0,0.6666666666666667
contig_391,10638,17,0.8125,155.4375,222.15027817617064,0.7798458356833992,488.0,0.0,229.75,0.5294117647058824
contig_392,12522,15,0.5,193.35714285714286,142.8293723007867,0.7882127455678006,658.0,121.75,262.25,0.9333333333333333
contig_393,8758,11,0.9,106.6,96.0418658710877,0.8030372231102991,639.3636363636364,32.75,168.5,0.4545454545454546
contig_394,24801,31,0.8333333333333334,176.3,228.10803726889299,0.784040966090077,627.258064516129,25.25,241.0,0.7096774193548387
contig_395,20024,22,0.7619047619047619,222.0,238.31811473222888,0.750998801438274,683.5454545454545,0.0,376.0,0.7272727272727273
contig_396,11974,17,0.875,110.5625,163.2788905331917,0.8546851511608485,602.0,14.0,133.25,0.0
contig_397,12128,16,0.6,116.26666666666667,191.01045928313863,0.8671668865435356,657.3125,0.0,115.0,0.625
contig_398,30042,45,0.6136363636363636,176.0,258.42574104830123,0.7388655881765528,493.26666666666665,0.0,256.75,0.0
contig_399,65015,87,0.7325581395348837,195.77906976744185,236.7337529683579,0.744197492886257,556.1379310344828,18.75,285.5,0.7931034482758621
contig_40,10166,15,0.6428571428571429,217.28571428571428,253.2969540653332,0.6985048199881959,473.4,21.5,397.25,0.0
contig_400,16387,23,0.6363636363636364,115.95454545454545,148.73755937976102,0.8103374626228108,577.3478260869565,1.0,210.5,0.5652173913043479
contig_401,6441,7,0.6666666666666666,430.8333333333333,321.36708847602233,0.5722713864306784,526.5714285714286,216.5,586.5,0.2857142857142857
contig_402,9637,9,0.75,535.625,451.24686633260956,0.5553595517277161,594.6666666666666,213.25,651.0,0.5555555555555556
contig_403,12822,18,0.8823529411764706,180.52941176470588,189.74165645364127,0.7356106691623772,524.0,52.0,243.0,0.6666666666666667
contig_404,23942,28,0.7407407407407407,232.25925925925927,238.74030406413678,0.7387436304402305,631.6785714285714,14.5,375.5,0.9285714285714286
contig_405,23978,38,0.5945945945945946,208.1081081081081,284.96455766190957,0.6725331553924431,424.36842105263156,8.0,286.0,0.6052631578947368
contig_406,13816,21,0.75,170.55,260.47964891714673,0.7473943254198031,491.7142857142857,0.0,199.0,0.6190476190476191
contig_407,5594,9,0.5,151.375,92.16552704238174,0.7845906328208795,487.6666666666667,120.75,210.25,0.5555555555555556
contig_408,13226,19,0.7777777777777778,237.5,173.3520021997631,0.6035082413428097,420.10526315789474,104.75,338.0,0.7894736842105263
contig_409,13201,16,0.7333333333333333,213.13333333333333,311.16530797775147,0.7155518521324142,590.375,47.5,191.5,0.1875
contig_41,5806,8,0.5714285714285714,268.7142857142857,173.0100858213716,0.5706166035136067,414.125,151.5,411.5,0.875
contig_410,12243,19,0.8888888888888888,136.22222222222223,193.72390306124836,0.8036428979825206,517.8421052631579,0.0,150.75,0.4736842105263158
contig_411,14906,19,0.6111111111111112,150.55555555555554,169.2323262468302,0.7866630886891185,617.1578947368421,4.0,213.25,0.5789473684210527
contig_412,62693,108,0.7383177570093458,142.97196261682242,200.4662536190901,0.772047916035283,448.1666666666667,0.0,192.0,0.5740740740740741
contig_413,11793,15,0.9285714285714286,137.42857142857142,202.49152161641385,0.8514372933095904,669.4,0.0,171.75,0.2666666666666667
contig_415,9998,13,0.5,177.5,227.28268008510165,0.7317463492698539,562.7692307692307,0.0,225.5,0.0
contig_416,9803,10,0.6666666666666666,267.22222222222223,310.834281599189,0.7655819647046822,750.5,0.0,542.0,0.4
contig_417,6353,10,0.6666666666666666,271.6666666666667,331.605857071983,0.5754761529985833,365.6,0.0,297.0,0.9
contig_418,5621,7,0.6666666666666666,265.1666666666667,278.6906389210485,0.5949119373776908,477.7142857142857,20.75,456.75,0.8571428571428572
contig_419,68247,73,0.7638888888888888,180.38888888888889,211.17314877946035,0.799405102055768,747.3561643835617,29.75,267.0,0.7123287671232876
contig_42,10412,19,0.7222222222222222,234.38888888888889,284.24112199345603,0.6061275451402228,332.1578947368421,44.75,291.75,0.0
contig_420,9827,15,0.6428571428571429,237.42857142857142,220.4662961885604,0.6615447237203622,433.4,32.0,391.0,0.6
contig_421,34626,48,0.8297872340425532,131.06382978723406,185.19965123988567,0.8313117310691388,599.6875,0.0,168.0,0.6041666666666667
contig_422,19421,26,0.8,178.08,223.23170384154665,0.7747283867977962,578.6923076923077,20.0,223.0,0.7307692307692308
contig_423,82930,114,0.7168141592920354,186.73451327433628,254.26242515210959,0.7534908959363319,548.1315789473684,0.0,283.0,0.7105263157894737
contig_424,10434,21,0.7,105.45,104.1654813265892,0.7926969522714203,393.85714285714283,29.5,155.5,0.0
contig_425,12763,16,0.4666666666666667,185.4,246.04384433131696,0.8052182088850584,642.3125,12.0,266.5,0.5
contig_426,17423,24,0.7391304347826086,346.8695652173913,449.83922773903834,0.5466911553693394,396.875,32.5,545.5,0.7916666666666666
contig_427,13547,28,0.7037037037037037,115.37037037037037,136.52462758381677,0.7874068059348933,380.9642857142857,0.0,179.5,0.6071428571428572
contig_428,6706,10,0.4444444444444444,171.44444444444446,192.52884985033117,0.7773635550253505,521.3,13.0,321.0,0.8
contig_429,33839,46,0.7333333333333333,134.22222222222223,178.71764060027314,0.8265906202901977,608.0652173913044,6.0,188.0,0.6739130434782609
contig_43,28939,40,0.7692307692307693,240.46153846153845,305.82245948562746,0.6712049483396109,485.6,40.0,342.5,0.725
contig_430,21752,35,0.7352941176470589,263.61764705882354,313.25849265102624,0.5906123574843692,367.0571428571429,37.25,370.25,0.7428571428571429
contig_431,14045,18,0.5882352941176471,231.0,279.2597357300189,0.7499466002135992,585.1666666666666,22.0,267.0,0.6111111111111112
contig_432,9847,11,0.7,237.8,277.00064981873237,0.7587082360109678,679.1818181818181,64.75,301.5,0.9090909090909091
contig_433,12447,13,0.5,181.75,177.13183649474195,0.7825178757933638,749.2307692307693,56.25,234.75,0.7692307692307692
contig_435,14248,17,0.75,341.8125,413.02591001503765,0.5843627175743964,489.7647058823529,4.0,514.0,0.6470588235294117
contig_436,9825,17,0.25,122.75,140.1296274882653,0.8059033078880408,465.7647058823529,9.75,177.5,0.0
contig_437,10398,13,0.6666666666666666,238.16666666666666,239.06862101822472,0.7249471052125409,579.8461538461538,40.25,301.75,0.9230769230769231
contig_439,8135,13,0.75,253.25,392.311552425705,0.6061462814996927,379.3076923076923,12.0,208.75,0.3076923076923077
contig_44,20756,31,0.5666666666666667,163.66666666666666,165.5643547251508,0.7739448834072076,518.1935483870968,17.5,227.75,0.0
contig_440,6330,6,1.0,261.8,358.71403652491773,0.7431279620853081,784.0,3.0,221.0,1.0
contig_441,5670,14,0.9230769230769231,58.84615384615385,82.4890166617501,0.8948853615520282,362.42857142857144,0.0,93.0,0.5
contig_442,10616,14,0.8461538461538461,222.07692307692307,189.18629871452575,0.6865109269027883,520.5714285714286,33.0,314.0,0.7857142857142857
contig_443,19406,27,0.7307692307692307,110.92307692307692,133.38980559505436,0.8355663196949397,600.5555555555555,14.75,129.0,0.5925925925925926
contig_444,10972,20,0.6842105263157895,142.31578947368422,233.97481930003065,0.774425811155669,424.85,0.0,141.5,0.0
contig_445,12639,23,0.8181818181818182,163.0,200.05771894403603,0.7366089089326687,404.7826086956522,12.5,256.5,0.5652173913043479
contig_446,23153,32,0.5483870967741935,211.83870967741936,261.62828800075505,0.7260398220532976,525.3125,0.0,334.0,0.59375
contig_447,6768,8,1.0,262.57142857142856,306.0134717589394,0.6464243498817966,546.875,20.5,434.0,0.75
contig_448,19351,31,0.6333333333333333,96.8,115.7334293394379,0.8712211255232287,543.8387096774194,11.75,136.5,0.6774193548387097
contig_449,9068,19,0.7222222222222222,168.88888888888889,228.13955010253628,0.6837229819144244,326.3157894736842,0.0,239.25,0.631578947368421
contig_45,5666,9,0.75,54.625,74.05561676875023,0.9482880338863395,597.0,0.0,64.25,0.6666666666666667
contig_450,21139,28,0.48148148148148145,222.8148148148148,274.62608074428346,0.721036945929325,544.3571428571429,14.0,294.5,0.6785714285714286
contig_452,11056,14,0.38461538461538464,292.0,403.48138838022106,0.6676013024602026,527.2142857142857,0.0,354.0,0.5
contig_454,7618,14,0.6153846153846154,143.46153846153845,185.75940410385084,0.7519033867156734,409.14285714285717,0.0,302.0,0.0
contig_455,14771,23,0.8636363636363636,232.5909090909091,383.9972370983593,0.5965743686954167,383.1304347826087,17.25,333.75,0.4782608695652174
contig_456,6558,8,1.0,90.57142857142857,42.30115548187828,0.8812137846904544,722.375,72.5,118.5,0.625
contig_457,7991,12,0.5454545454545454,211.36363636363637,200.7075089084397,0.7009135277186835,466.75,31.5,384.0,0.16666666666666663
contig_458,32957,46,0.7777777777777778,214.17777777777778,250.9320659628718,0.7096216281821768,508.4130434782609,33.0,331.0,0.7173913043478262
contig_459,94967,116,0.8,233.2173913043478,310.7204190715141,0.7117314435540767,582.6810344827586,18.5,305.0,0.7327586206896552
contig_46,134125,165,0.7621951219512195,215.65853658536585,413.0206313724797,0.7401081081081081,601.6181818181818,23.25,267.25,0.6909090909090909
contig_460,7171,10,0.6666666666666666,175.33333333333334,189.5356899841763,0.7482917305815089,536.6,0.0,282.0,0.7
contig_461,35942,38,0.8918918918918919,226.48648648648648,283.9801688566852,0.769434088253297,727.7631578947369,66.0,302.0,0.8157894736842105
contig_462,6118,10,0.8888888888888888,163.66666666666666,341.98830389356885,0.7643020594965675,467.6,0.0,59.0,0.5
contig_463,7738,12,0.6363636363636364,118.81818181818181,134.27909752846065,0.8362626001550788,539.25,1.5,224.0,0.75
contig_464,18093,28,0.7777777777777778,179.0,268.63399305043697,0.7417785884043553,479.32142857142856,0.0,216.0,0.4285714285714286
contig_465,13697,18,0.47058823529411764,217.7058823529412,276.2430227398635,0.7376797838942835,561.3333333333334,23.0,234.0,0.0
contig_466,24314,34,0.6060606060606061,279.0,326.48402438988984,0.6044254339063914,432.2352941176471,37.0,388.0,0.6470588235294117
contig_467,5051,11,0.6,85.7,92.53545266545143,0.8477529202138191,389.27272727272725,5.25,173.75,0.8181818181818181
contig_468,5411,9,0.75,180.375,169.94847564776802,0.7329513953058584,440.6666666666667,31.25,368.0,0.0
contig_469,10793,21,0.9,135.0,199.43846168680705,0.6898915964050774,354.57142857142856,0.0,180.0,0.2857142857142857
contig_470,121153,162,0.7888198757763976,181.14285714285714,276.38327104058123,0.7608395995146633,569.0,12.0,230.0,0.7777777777777778
contig_471,16026,24,0.9130434782608695,250.7391304347826,324.3929738947614,0.5760014975664545,384.625,20.5,385.0,0.625
contig_473,39557,66,0.7230769230769231,209.24615384615385,525.1437321422432,0.6642060823621609,398.09090909090907,0.0,213.0,0.7424242424242424
contig_474,43831,54,0.6226415094339622,266.45283018867923,396.82135926791454,0.6777394994410348,550.1111111111111,24.0,352.0,0.7222222222222222
contig_475,11553,17,0.6875,156.1875,173.27334573947027,0.7866355059291958,534.5882352941177,0.75,300.0,0.3529411764705882
contig_476,23702,26,0.72,198.32,397.25253630404933,0.7542823390431187,687.6153846153846,0.0,255.0,0.6153846153846154
contig_477,6535,12,1.0,72.45454545454545,91.85399841483978,0.797398622800306,434.25,0.0,107.0,0.16666666666666663
contig_478,8548,12,0.6363636363636364,135.45454545454547,153.89510219412065,0.6913897987833412,492.5,0.0,221.5,0.5833333333333333
contig_48,7297,9,0.875,136.375,285.66717412926533,0.8387008359599836,680.0,0.0,73.0,0.2222222222222222
contig_481,32116,54,0.8867924528301887,130.75471698113208,141.96490473304766,0.8010026155187445,476.3888888888889,11.0,200.0,0.6666666666666667
contig_482,14856,25,0.625,139.70833333333334,125.81814891827896,0.7778002154011847,462.2,39.25,242.75,0.76
contig_483,5982,9,0.75,175.5,194.05733688783837,0.765295887662989,508.6666666666667,29.75,257.25,0.7777777777777778
contig_484,18218,18,0.8235294117647058,455.0,561.9546768410504,0.5460533538258865,552.6666666666666,53.0,715.0,0.8888888888888888
contig_485,56957,72,0.6056338028169014,226.14084507042253,313.3844013022466,0.7197008269396211,569.3333333333334,20.5,320.5,0.5416666666666667
contig_487,25620,33,0.8125,193.46875,279.4899354600045,0.7584309133489462,588.8181818181819,10.0,259.25,0.7272727272727273
contig_488,27791,34,0.696969696969697,250.93939393939394,258.29920862323655,0.7053002770681156,576.5,23.0,425.0,0.6470588235294117
