-2.71486722e-01,-2.14014601e-01,-1.70556002e-01,-1.52831115e-01,-2.00062933e-01,-1.98719335e-01,-1.29977453e-01,-1.13251299e-01,-6.12060314e-02,-5.49092486e-02,-3.74258364e-02,-3.27719122e-02,-6.27213632e-02,-5.15785050e-02,-1.03619427e-02,-4.90495407e-02,-2.29787288e-01,-1.88274184e-01,-1.14638990e-01,-1.13438732e-01,-2.14479494e-01,-1.33133426e-01,-1.03655189e-01,-4.75482601e-02,-4.20894417e-02,-2.91059954e-02,-1.68472452e-02,-3.94661193e-02,-3.02465679e-02,1.52636385e-02,-2.01597075e-02,-6.33093541e-02,-2.93034413e-02,-4.77292263e-03,-4.34349719e-02,-2.46444546e-02,5.99924635e-03,-6.07597334e-04,9.05414789e-03,-1.71668403e-03,1.97575356e-02,7.07757413e-03,2.22398645e-02,4.22149975e-02,1.92509899e-02,-8.35538329e-02,-3.04927414e-02,-8.18342143e-03,-4.87345077e-02,-3.01130632e-02,1.15667363e-02,4.26707081e-02,4.17993323e-02,2.63020968e-02,5.18293759e-02,-4.23098143e-03,2.26726097e-02,1.18268591e-02,-2.55602533e-01,-1.73445646e-01,-1.63826855e-01,-1.82308307e-01,-1.41662204e-01,-1.24216461e-01,-5.41488619e-02,-3.46667124e-02,-2.89876920e-02,-6.51030305e-02,-2.98466876e-03,-4.70903023e-02,-2.18593909e-01,-1.70576896e-01,-1.68139763e-01,-1.81952903e-01,-1.49671388e-01,-8.03966111e-02,-5.58014611e-02,-4.70630451e-02,-7.55861416e-02,1.82354429e-03,-4.45034962e-02,-1.53374792e-02,-6.64785010e-03,-3.17660120e-02,-1.43341052e-02,-1.91584341e-02,1.99703805e-03,1.05415844e-02,-2.59006718e-02,3.09882176e-02,4.42224167e-04,-2.29862991e-02,5.12346143e-03,-3.55747598e-02,4.14237180e-03,4.20920835e-02,4.68467484e-02,6.72758008e-02,1.49771676e-02,-4.54902071e-04,1.54399046e-03,6.22795134e-03,6.94024789e-04,2.95598243e-02,4.84676095e-02,6.28037536e-02,7.15644739e-02,4.68168927e-02,1.69463920e-02,1.17888754e-02,-1.98183457e-02,3.13470250e-02,3.86574888e-02,7.79531005e-02,3.30529574e-02,2.88306072e-02,2.84308727e-02,2.45583504e-02,5.00259016e-02,7.16002715e-02,4.51165185e-02,2.22200110e-02,2.90101708e-02,5.60442260e-02,7.86202577e-02,5.92266363e-02,-2.75197644e-02,-1.23861980e-02,9.35417848e-03,5.64849581e-02,-5.17902529e-03,1.54843143e-02,8.79903894e-02,5.21803427e-02,9.78790500e-02,3.33077068e-02,0.00000000e+00,-2.12070295e-02
6.59825412e-02,1.88914306e-02,-1.78320594e-01,-1.30596060e-01,6.95609022e-02,1.02643253e-01,-1.53811654e-01,-1.50853506e-01,-1.10921550e-01,-6.92688870e-02,-6.97901935e-02,-2.48449174e-02,-4.93803078e-02,-4.26031471e-02,-8.02536026e-02,-7.64210735e-02,1.42711962e-01,-1.10035574e-02,-3.43921589e-02,-1.00056613e-01,1.90036740e-01,-1.44045877e-01,-1.51944368e-01,-7.52964988e-02,-5.38773997e-02,-4.86983216e-02,-1.93710831e-02,-2.77111257e-02,-2.14431925e-02,-3.14094018e-02,-2.43455825e-02,-8.93721743e-02,-1.22295394e-01,-8.58592513e-02,-4.59675810e-02,-1.49195734e-01,-9.64726000e-02,-3.94775877e-02,-1.92628632e-02,-4.27042942e-02,9.99634697e-03,1.24276461e-02,3.70431604e-02,3.82921699e-02,-4.06738864e-03,-1.03912766e-01,-7.64124288e-02,-9.55591886e-02,1.21691622e-02,-1.05096163e-01,-1.21620707e-01,-4.60838903e-02,-3.78598628e-02,-3.80298753e-02,9.19011314e-03,-1.82144521e-02,-1.75855250e-02,-3.70330679e-02,2.40095285e-01,8.60774080e-02,7.88177332e-02,1.97688280e-01,-1.13874901e-01,-6.88841642e-02,3.60619761e-02,-1.00271765e-02,2.70985067e-02,4.44569013e-03,-5.45526084e-02,-7.27472547e-02,2.93901455e-01,2.24536823e-01,2.49542717e-02,-1.95304242e-01,-1.53266186e-01,-7.54204993e-02,-9.71117649e-02,-9.33212415e-02,-8.05261719e-02,-8.01808268e-02,-8.55478661e-02,-1.02299854e-01,-1.06061970e-01,-1.24124787e-01,-9.90299930e-02,-3.85638643e-02,-4.76157174e-02,-2.55329323e-02,-2.66735864e-02,1.38174831e-02,-4.03919874e-02,-8.00925058e-02,-8.41373423e-02,-9.81605066e-02,-7.08189039e-02,-3.36374439e-02,-5.70710968e-03,3.51479088e-02,-4.02171877e-02,-6.04136119e-02,-7.96121215e-02,-7.78808072e-02,-3.56218765e-02,-2.32181289e-02,-2.01869391e-02,3.74057029e-02,-2.17312155e-02,-3.40721357e-03,-2.82836090e-02,-1.12574947e-01,-9.51675265e-02,-4.41138098e-02,1.21470507e-02,-2.38408921e-03,-3.82440313e-02,-4.80679611e-02,-2.45676879e-02,-3.74712665e-02,4.89577800e-02,7.95551450e-02,4.89215310e-02,3.60528232e-03,1.27696426e-02,8.11742975e-02,1.15648390e-01,6.87390370e-02,-1.06384062e-01,-7.58427009e-02,-6.67277136e-03,-1.46251960e-02,-6.04312644e-02,-7.21568637e-03,1.47480405e-02,3.65343463e-02,1.08322396e-01,3.95497664e-02,-0.00000000e+00,-9.13884756e-05
-1.46141488e-02,-8.02052634e-02,3.45303481e-02,1.64597335e-02,-1.14061060e-01,-1.14577896e-01,-1.59439388e-02,-7.16998099e-02,4.37409659e-02,6.49260905e-02,9.18738297e-02,5.98805468e-03,2.24645415e-02,-1.99610910e-02,6.25823014e-02,3.84606265e-02,-1.18494757e-02,-1.28281661e-01,-3.72546024e-02,-7.30066337e-02,-1.83096944e-03,-2.77247272e-02,-1.24753186e-01,9.10206592e-03,5.89472380e-02,5.53001616e-02,-2.01663617e-04,-4.41400031e-02,-4.41052983e-02,-2.21099470e-02,-5.31649372e-02,-2.49052062e-02,1.82610722e-02,6.53728354e-02,2.81229629e-02,8.42444033e-02,3.27604471e-02,-2.39336339e-02,3.89192963e-02,6.73006123e-02,2.67306928e-02,-3.98277401e-02,7.39542289e-03,1.57471193e-02,1.79467089e-02,8.10127378e-02,7.82612737e-03,1.31717908e-01,3.99389338e-02,1.97750299e-02,2.20392198e-02,4.21750083e-02,1.28732284e-01,8.92826692e-02,8.94573044e-02,4.55028218e-02,4.67135624e-02,8.67331223e-02,9.75453054e-02,1.28703138e-01,1.00039366e-01,-7.27937054e-02,-3.39297497e-02,-8.06217548e-02,3.59859774e-02,1.36402371e-01,9.24393169e-02,4.21315422e-02,4.99437872e-02,-1.42352888e-02,2.02971186e-01,3.39519696e-01,2.26065352e-02,8.64956795e-02,-6.96337070e-02,5.47547275e-02,1.59298737e-01,1.04966514e-02,-7.17154115e-03,-1.54757840e-02,-4.69575623e-02,3.78811782e-02,9.43801343e-02,1.01874339e-01,8.74802860e-02,1.35048481e-02,1.21664029e-01,7.16725969e-02,6.27877732e-04,4.04587526e-02,1.98697508e-02,-2.15620458e-02,5.26007572e-02,3.77177345e-03,-4.44938941e-02,2.46265397e-03,2.56510544e-02,-5.84595600e-03,-2.07785618e-03,1.41739995e-02,1.80893239e-02,-2.36351516e-03,4.42558042e-02,-6.70991240e-02,1.39010546e-02,-5.79292761e-03,1.20993482e-01,5.62468646e-02,7.40953584e-02,3.61096360e-02,7.46576149e-02,1.20291540e-01,6.12276501e-02,9.23276968e-02,6.58190282e-02,2.27330381e-02,9.97255991e-02,1.05730374e-01,6.18715045e-02,8.19196307e-02,8.52769667e-02,-2.77958389e-02,-7.10596065e-03,5.61842788e-02,6.70123286e-02,6.06300514e-02,1.20367130e-01,6.92056047e-02,-1.53537347e-02,1.10523833e-01,2.97881943e-01,1.48296836e-02,5.92529924e-03,3.39304922e-02,6.84543104e-02,5.73091045e-03,-0.00000000e+00,4.52044528e-01
1.15441451e-01,-1.47495898e-02,7.14317042e-02,2.26132283e-03,6.51042681e-02,-1.34663841e-01,-9.12872349e-02,-6.51967547e-02,1.29116341e-01,3.85373756e-02,8.89820647e-02,8.02912177e-02,1.49755213e-02,1.32695240e-02,-7.94890921e-02,-6.23571433e-02,3.20586379e-03,5.73314317e-02,1.37637756e-01,1.84801141e-02,-6.41235671e-02,-1.22778928e-01,-8.03521504e-02,6.48574192e-02,4.79959743e-02,-1.89004090e-02,3.95178572e-02,9.30232544e-02,7.41932948e-02,3.08558879e-02,-3.93870213e-02,8.93799967e-02,6.71351684e-02,6.12260427e-02,1.76310646e-02,-7.38737598e-02,4.42095147e-04,5.74038422e-02,3.66756552e-02,-2.57846489e-02,6.61947352e-02,7.03698170e-02,1.13014586e-01,2.63137127e-02,2.35467555e-02,-4.63976053e-02,-1.15491061e-02,-9.57851331e-02,5.28763904e-02,-6.30704448e-03,-5.31958597e-02,-2.41243627e-02,-7.66332688e-02,-5.61662592e-02,-3.17299447e-02,-1.17388883e-02,-2.26281145e-02,-1.03906049e-01,-7.03294203e-03,-7.30776624e-02,-8.53806682e-02,1.50000027e-01,1.41128260e-02,6.35316977e-02,1.20826454e-01,3.47531182e-02,3.13160807e-02,1.70419087e-02,-3.85384973e-02,-3.96231565e-02,-1.59156084e-01,-1.78242762e-01,-6.42924151e-03,-7.91968175e-02,7.34612493e-02,3.41648738e-02,-1.39363913e-01,-2.13894283e-02,7.20446976e-02,1.58630363e-02,-9.26230595e-03,-3.36071835e-02,7.53281693e-03,-1.15472824e-01,-2.03616333e-02,-5.10919306e-02,-1.26872770e-01,-2.33030156e-02,1.72596915e-02,-4.91273382e-03,1.05426731e-02,7.92219777e-02,-2.36214635e-02,5.70380305e-02,2.06204477e-02,6.86328106e-02,2.52139560e-03,-2.73793585e-03,-5.57646105e-02,-1.29154748e-01,1.23696184e-01,-1.71155487e-02,5.18846512e-02,4.96906711e-02,-1.91150789e-02,3.25534367e-02,-2.23035215e-02,2.85918215e-02,8.17787922e-02,-1.26725601e-01,-6.16841681e-02,-1.15798831e-01,-2.34640633e-02,9.22130717e-03,-4.92086228e-02,-6.70530163e-02,-5.14713112e-02,-2.29489435e-01,-4.67440451e-02,-3.42028313e-02,3.71213597e-02,8.25691751e-02,6.09157989e-02,-2.55464055e-02,2.76537311e-02,1.53283009e-02,6.07646277e-02,6.60301401e-02,4.86908522e-02,-4.64601996e-02,-6.30674947e-03,1.96643471e-02,3.53612575e-02,-8.75238815e-02,1.21913672e-02,-2.29803972e-02,-0.00000000e+00,5.91332352e-01
-1.04826915e-01,-7.33640725e-02,1.77820649e-02,-3.14906866e-02,6.83847982e-02,-9.45257620e-03,-3.82623330e-02,-1.85492520e-03,-1.62603975e-02,8.42364943e-02,9.56964446e-03,1.12304739e-02,-3.88235358e-02,2.21266867e-02,1.50973753e-02,3.10078744e-03,-2.92697362e-02,1.14965543e-02,1.74562726e-01,1.15166017e-01,9.12331301e-03,1.15991275e-02,2.73081519e-02,-8.97365022e-02,-5.32363594e-02,-7.62225229e-02,-8.57345781e-02,-1.15163274e-01,-3.58835420e-02,-4.27362196e-02,-3.52856098e-03,-7.15959396e-03,6.43447308e-02,8.46506636e-03,1.62542080e-01,6.06365953e-02,8.10706173e-02,1.83250839e-02,2.66464446e-02,7.13891412e-02,1.57498680e-02,-2.82580469e-02,6.43795763e-02,3.64068684e-02,2.87785903e-02,2.21364272e-02,4.71451112e-03,7.32953572e-04,2.18681771e-01,-3.76656783e-05,1.08481166e-01,1.68454665e-02,1.93399487e-02,3.62969598e-02,4.36427301e-02,-3.99038180e-02,-1.35155321e-02,4.52579525e-02,-5.41359010e-02,1.44154038e-01,4.89128922e-02,1.25382833e-01,7.64843587e-02,5.78776909e-02,7.30402532e-02,1.52491845e-01,8.02150148e-02,1.20696865e-01,1.43486191e-01,1.12385381e-01,-1.01306417e-01,7.88703688e-02,1.01526436e-01,-6.56282804e-02,-1.72343915e-02,-6.47454526e-02,-2.61915146e-03,-3.54692045e-02,-2.23592344e-02,2.02627119e-02,4.79734045e-02,2.94171524e-02,-4.12599038e-02,8.72284197e-03,-3.75516597e-02,3.21543086e-02,3.43680289e-02,-4.07673697e-02,-1.01166539e-01,5.78129051e-03,-3.22289819e-02,-3.86410712e-02,-1.55665666e-02,-6.55929239e-02,6.45723152e-02,-3.28687602e-03,1.16361173e-02,3.51283656e-02,7.73754387e-02,1.03997977e-01,4.00032322e-02,2.66562766e-02,-7.93091198e-02,-5.78085265e-02,8.18919986e-02,8.34231132e-02,2.67856790e-02,-1.87853382e-03,2.23742756e-01,1.37308960e-01,3.66933838e-03,2.46196191e-02,-1.68385230e-02,1.14699477e-02,7.63654489e-02,1.27410734e-01,-3.16917173e-02,1.13256371e-01,5.36774456e-02,3.67660457e-02,3.83780480e-03,-2.47970837e-02,-1.79063664e-02,3.37205361e-02,5.00095814e-02,5.53521099e-03,-2.75710605e-02,-1.26761558e-01,1.49253243e-03,1.20173005e-02,-5.87843806e-01,-5.04796515e-03,9.17306439e-02,7.61647473e-02,8.06022509e-02,2.54969951e-02,-0.00000000e+00,1.07004488e-01
-2.11859030e-01,3.06580540e-02,-2.06964171e-01,-6.80587611e-02,1.00023660e-01,1.01029356e-01,7.64794296e-02,7.94536253e-02,-1.17417969e-01,-7.01440583e-02,-6.73451484e-02,-9.29120535e-02,3.91148973e-02,-2.93630425e-02,3.92690408e-02,4.06172456e-03,2.66530902e-03,2.81871399e-01,1.68378281e-01,7.51120679e-02,6.99351708e-02,1.73076949e-01,8.18092186e-02,2.36618610e-02,7.80571491e-02,6.05318889e-02,3.12272812e-02,1.66071828e-02,1.33413566e-02,8.23615760e-02,1.02282126e-01,-7.67759907e-02,-9.42105756e-02,-2.19541424e-02,-1.09220741e-01,-5.62996070e-02,-2.36368143e-02,-1.20237638e-02,-9.60834423e-02,-4.30321797e-02,-6.72271412e-02,-1.15408616e-01,-1.70781734e-01,-2.37518109e-03,-5.13596781e-02,5.20871243e-02,-5.77878321e-02,5.89869308e-02,5.43781263e-02,-9.91039514e-02,-4.60324178e-03,3.96961850e-02,2.03868403e-02,3.02179566e-02,4.61647980e-02,-2.89687368e-02,1.32270371e-03,4.07435975e-02,-1.29638480e-01,-1.58915407e-01,-1.04572889e-01,3.15361189e-01,1.44607898e-01,1.11371437e-01,2.35955621e-02,5.13679151e-02,1.13584719e-03,-2.24935284e-02,-3.50553986e-03,-7.22764337e-02,-5.26160385e-02,-9.43777051e-02,-1.47274530e-01,-1.52305267e-02,-1.07309981e-01,-1.37602679e-02,1.21093572e-01,2.92500720e-02,-6.83304866e-02,2.74221874e-02,4.40989799e-04,-9.58841655e-04,-3.30526496e-02,5.12047746e-02,4.14442141e-02,3.03699398e-02,6.79723859e-02,-3.21869452e-02,-2.83672584e-02,3.14226805e-02,-4.12076669e-02,-7.65705296e-02,-6.10396333e-03,-4.07841705e-02,1.47785322e-02,2.69018431e-02,3.40350576e-02,6.90588057e-02,8.35554429e-02,7.24363702e-02,-1.04596786e-01,2.06333203e-02,2.78054600e-02,5.57300662e-02,3.48465768e-03,-2.93655552e-02,4.76815690e-02,-1.91214027e-02,-7.10375853e-02,-1.58060363e-01,3.74954715e-02,1.79858838e-02,-1.70321808e-02,2.89416613e-02,3.79605223e-02,2.40239769e-02,-1.01346183e-02,6.31120884e-02,1.01206429e-02,4.49463370e-02,-6.25222384e-02,-1.52356276e-01,-1.27935798e-01,2.95865685e-02,3.06588376e-02,-1.27109060e-02,-2.98709360e-02,1.71191035e-02,-1.14954996e-01,4.24161563e-02,1.45611295e-01,-9.81682713e-02,1.05606689e-02,5.89008249e-02,7.43492145e-02,-1.28842288e-03,0.00000000e+00,2.61300463e-01
9.50834535e-03,1.36523972e-01,-5.93243200e-02,4.88956844e-02,6.76566061e-02,2.14190006e-01,8.13471747e-02,1.13838192e-01,-1.53747733e-01,-2.27129126e-02,-5.24401628e-02,-2.81755887e-02,-2.01659375e-02,4.57431323e-02,-4.60992751e-02,2.85344855e-03,-1.68470167e-01,-2.47427318e-01,-3.26949608e-03,-3.69407051e-02,1.30734047e-01,1.29493684e-01,9.10218010e-02,-9.74789233e-02,-7.25119896e-02,-2.65043825e-02,-6.53346672e-03,-3.55749880e-02,-5.32010453e-02,-7.44121231e-02,5.10315618e-02,-6.53580864e-02,-1.03843166e-01,-1.09098137e-01,1.22410391e-02,1.37323120e-04,-2.02259758e-03,9.72083327e-03,-1.40793342e-02,-5.60323920e-04,-6.94276981e-03,3.83549640e-02,5.05646454e-03,-2.03943651e-02,-2.68399722e-03,-3.46340080e-02,-2.78510519e-02,-3.90271912e-02,6.67890009e-02,1.63335451e-02,1.17668518e-02,-9.24591134e-02,-1.30882055e-01,-7.82415261e-02,-3.71237013e-02,-2.51402342e-02,-9.19076236e-02,2.47101150e-03,-5.04168455e-02,-7.27942075e-02,-3.54392643e-02,-4.30826179e-01,-7.12650892e-02,-9.66062321e-02,-9.32078768e-02,1.06335922e-02,2.94753121e-02,2.06933852e-02,-5.63725209e-02,-2.32987394e-02,-9.05380672e-02,4.11827177e-02,1.01500310e-01,2.30691533e-02,5.23953224e-02,-5.79916254e-02,-1.63185914e-02,6.44586355e-02,-3.31689674e-02,-3.06161511e-02,5.27721008e-02,-4.93732042e-02,-1.12952658e-01,-2.04944471e-02,-1.03231568e-01,4.72178826e-02,2.41881239e-02,-3.08173802e-02,8.84874589e-02,-4.91727382e-03,-1.98392976e-02,-3.98476305e-02,-5.16098989e-02,-5.70728373e-02,-3.57718314e-02,-1.16026783e-01,-8.41871678e-02,-9.49194450e-03,2.67997744e-02,9.00693754e-02,-6.17276189e-02,-1.92632470e-02,-7.40226011e-02,-2.49326119e-02,-5.01408942e-03,-5.89176113e-03,-1.53929817e-01,-8.41485356e-02,-5.00025675e-03,-3.98257493e-02,-8.00830688e-03,-2.49450073e-02,-7.40388336e-03,-1.55485946e-01,2.31105062e-03,7.03712591e-02,-4.12907669e-02,6.95797223e-02,-1.20410721e-02,-5.62660464e-02,-9.08430650e-02,3.11741860e-02,9.81814396e-03,-1.99196388e-02,-1.34501579e-02,-9.16687768e-02,-8.15152972e-02,-7.91779197e-02,2.09198062e-02,-5.55637912e-02,4.26538957e-02,1.56228437e-02,-4.99536504e-02,3.45625795e-03,1.18852514e-02,-3.21220445e-02,0.00000000e+00,4.16685728e-01
